CREATE TABLE "AwardsMisc" ("_name" VARCHAR(100) NOT NULL, "ID" TEXT, "award" TEXT, "_year" BIGINT, "lgID" TEXT, "note" TEXT, PRIMARY KEY ("_name"));
CREATE TABLE "HOF" ("_year" BIGINT, "hofID" VARCHAR(100) NOT NULL, "_name" TEXT, "category" TEXT, PRIMARY KEY ("hofID"));
CREATE TABLE "Teams" ("_year" BIGINT NOT NULL, "lgID" TEXT, "tmID" VARCHAR(100) NOT NULL, "franchID" TEXT, "confID" TEXT, "divID" TEXT, "rank" BIGINT, "playoff" TEXT, "G" BIGINT, "W" BIGINT, "L" BIGINT, "T" BIGINT, "OTL" TEXT, "Pts" BIGINT, "SoW" TEXT, "SoL" TEXT, "GF" BIGINT, "GA" BIGINT, "_name" TEXT, "PIM" TEXT, "BenchMinor" TEXT, "PPG" TEXT, "PPC" TEXT, "SHA" TEXT, "PKG" TEXT, "PKC" TEXT, "SHF" TEXT, PRIMARY KEY ("_year","tmID"));
CREATE TABLE "Coaches" ("coachID" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "tmID" VARCHAR(100) NOT NULL, "lgID" TEXT, "stint" BIGINT NOT NULL, "notes" TEXT, "g" BIGINT, "w" BIGINT, "l" BIGINT, "t" BIGINT, "postg" TEXT, "postw" TEXT, "postl" TEXT, "postt" TEXT, PRIMARY KEY ("coachID","_year","tmID","stint"));
CREATE TABLE "AwardsCoaches" ("coachID" TEXT, "award" TEXT, "_year" BIGINT, "lgID" TEXT, "note" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "Master" ("playerID" TEXT, "coachID" TEXT, "hofID" TEXT, "firstName" TEXT, "lastName" TEXT, "nameNote" TEXT, "nameGiven" TEXT, "nameNick" TEXT, "height" TEXT, "weight" TEXT, "shootCatch" TEXT, "legendsID" TEXT, "ihdbID" TEXT, "hrefID" TEXT, "firstNHL" TEXT, "lastNHL" TEXT, "firstWHA" TEXT, "lastWHA" TEXT, "pos" TEXT, "birthYear" TEXT, "birthMon" TEXT, "birthDay" TEXT, "birthCountry" TEXT, "birthState" TEXT, "birthCity" TEXT, "deathYear" TEXT, "deathMon" TEXT, "deathDay" TEXT, "deathCountry" TEXT, "deathState" TEXT, "deathCity" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "AwardsPlayers" ("playerID" VARCHAR(100) NOT NULL, "award" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "lgID" TEXT, "note" TEXT, "pos" TEXT, PRIMARY KEY ("playerID","award","_year"));
CREATE TABLE "CombinedShutouts" ("_year" BIGINT, "_month" BIGINT, "date" BIGINT, "tmID" TEXT, "oppID" TEXT, "R_P" TEXT, "IDgoalie1" TEXT, "IDgoalie2" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "Goalies" ("playerID" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "stint" BIGINT NOT NULL, "tmID" TEXT, "lgID" TEXT, "GP" TEXT, "Min" TEXT, "W" TEXT, "L" TEXT, "T_OL" TEXT, "ENG" TEXT, "SHO" TEXT, "GA" TEXT, "SA" TEXT, "PostGP" TEXT, "PostMin" TEXT, "PostW" TEXT, "PostL" TEXT, "PostT" TEXT, "PostENG" TEXT, "PostSHO" TEXT, "PostGA" TEXT, "PostSA" TEXT, PRIMARY KEY ("playerID","_year","stint"));
CREATE TABLE "GoaliesSC" ("playerID" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "tmID" TEXT, "lgID" TEXT, "GP" BIGINT, "Min" BIGINT, "W" BIGINT, "L" BIGINT, "T" BIGINT, "SHO" BIGINT, "GA" BIGINT, PRIMARY KEY ("playerID","_year"));
CREATE TABLE "GoaliesShootout" ("playerID" TEXT, "_year" BIGINT, "stint" BIGINT, "tmID" TEXT, "W" BIGINT, "L" BIGINT, "SA" BIGINT, "GA" BIGINT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "Scoring" ("playerID" TEXT, "_year" BIGINT, "stint" BIGINT, "tmID" TEXT, "lgID" TEXT, "pos" TEXT, "GP" BIGINT, "G" BIGINT, "A" BIGINT, "Pts" BIGINT, "PIM" BIGINT, "___" TEXT, "PPG" TEXT, "PPA" TEXT, "SHG" TEXT, "SHA" TEXT, "GWG" TEXT, "GTG" TEXT, "SOG" TEXT, "PostGP" TEXT, "PostG" TEXT, "PostA" TEXT, "PostPts" TEXT, "PostPIM" TEXT, "Post___" TEXT, "PostPPG" TEXT, "PostPPA" TEXT, "PostSHG" TEXT, "PostSHA" TEXT, "PostGWG" TEXT, "PostSOG" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "ScoringSC" ("playerID" TEXT, "_year" BIGINT, "tmID" TEXT, "lgID" TEXT, "pos" TEXT, "GP" BIGINT, "G" BIGINT, "A" BIGINT, "Pts" BIGINT, "PIM" BIGINT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "ScoringShootout" ("playerID" TEXT, "_year" BIGINT, "stint" BIGINT, "tmID" TEXT, "S" BIGINT, "G" BIGINT, "GDG" BIGINT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "ScoringSup" ("playerID" TEXT, "_year" BIGINT, "PPA" TEXT, "SHA" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "SeriesPost" ("_year" BIGINT, "round" TEXT, "series" TEXT, "tmIDWinner" TEXT, "lgIDWinner" TEXT, "tmIDLoser" TEXT, "lgIDLoser" TEXT, "W" BIGINT, "L" BIGINT, "T" BIGINT, "GoalsWinner" BIGINT, "GoalsLoser" BIGINT, "note" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "TeamSplits" ("_year" BIGINT NOT NULL, "lgID" TEXT, "tmID" VARCHAR(100) NOT NULL, "hW" BIGINT, "hL" BIGINT, "hT" BIGINT, "hOTL" TEXT, "rW" BIGINT, "rL" BIGINT, "rT" BIGINT, "rOTL" TEXT, "SepW" TEXT, "SepL" TEXT, "SepT" TEXT, "SepOL" TEXT, "OctW" TEXT, "OctL" TEXT, "OctT" TEXT, "OctOL" TEXT, "NovW" TEXT, "NovL" TEXT, "NovT" TEXT, "NovOL" TEXT, "DecW" TEXT, "DecL" TEXT, "DecT" TEXT, "DecOL" TEXT, "JanW" BIGINT, "JanL" BIGINT, "JanT" BIGINT, "JanOL" TEXT, "FebW" BIGINT, "FebL" BIGINT, "FebT" BIGINT, "FebOL" TEXT, "MarW" TEXT, "MarL" TEXT, "MarT" TEXT, "MarOL" TEXT, "AprW" TEXT, "AprL" TEXT, "AprT" TEXT, "AprOL" TEXT, PRIMARY KEY ("_year","tmID"));
CREATE TABLE "TeamVsTeam" ("_year" BIGINT NOT NULL, "lgID" TEXT, "tmID" VARCHAR(100) NOT NULL, "oppID" VARCHAR(100) NOT NULL, "W" BIGINT, "L" BIGINT, "T" BIGINT, "OTL" TEXT, PRIMARY KEY ("_year","tmID","oppID"));
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bellepe01', NULL, NULL, 'Pete', 'Bellefeuille', NULL, 'Pierre', 'The Fleeting Frenchman', '70', '180', 'R', '11960', '22858', 'bellepe01', '1925', '1929', NULL, NULL, 'R', '1901', '10', '19', 'Canada', 'QC', 'Trois-Rivieres', '9999', NULL, NULL, NULL, NULL, NULL, 407);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bellesh01', NULL, NULL, 'Shawn', 'Belle', NULL, NULL, NULL, '73', '232', 'L', '20938', '55476', 'bellesh01', '2006', '2010', NULL, NULL, 'D', '1985', '1', '3', 'Canada', 'AB', 'Edmonton', NULL, NULL, NULL, NULL, NULL, NULL, 408);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bellgo01', NULL, NULL, 'Gordie', 'Bell', NULL, 'Gordon John Edward', NULL, '70', '164', 'L', '18428', '13052', 'bellgo01', '1945', '1955', NULL, NULL, 'G', '1925', '3', '13', 'Canada', 'MB', 'Portage la Prairie', '1980', '11', '3', 'Canada', 'ON', 'Belleville', 409);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bellha01', NULL, NULL, 'Harry', 'Bell', NULL, 'Harold H.', NULL, '69', '176', 'R', '11957', '13329', 'bellha01', '1946', '1946', NULL, NULL, 'D', '1925', '10', '31', 'Canada', 'SK', 'Regina', NULL, NULL, NULL, NULL, NULL, NULL, 410);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('belljo01', NULL, NULL, 'Joe', 'Bell', NULL, 'Joseph Alexander', NULL, '69', '165', 'L', '11958', '13098', 'belljo01', '1942', '1946', NULL, NULL, 'L', '1923', '11', '27', 'Canada', 'MB', 'Portage la Prairie', NULL, NULL, NULL, NULL, NULL, NULL, 411);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bellma01', NULL, NULL, 'Mark', 'Bell', NULL, NULL, NULL, '76', '220', 'L', '16654', '25869', 'bellma01', '2000', '2011', NULL, NULL, 'L', '1980', '8', '5', 'Canada', 'ON', 'St. Paul''s', NULL, NULL, NULL, NULL, NULL, NULL, 412);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bellobr01', NULL, NULL, 'Brian', 'Bellows', NULL, 'Brian', NULL, '71', '210', 'R', '10088', '310', 'bellobr01', '1982', '1998', NULL, NULL, 'L', '1964', '9', '1', 'Canada', 'ON', 'St. Catharines', NULL, NULL, NULL, NULL, NULL, NULL, 413);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bendaja01', NULL, NULL, 'Jan', 'Benda', NULL, 'Jan', NULL, '75', '215', 'R', '15714', '315', 'bendaja01', '1997', '1997', NULL, NULL, 'C', '1972', '3', '28', 'Belgium', NULL, 'Reef', NULL, NULL, NULL, NULL, NULL, NULL, 414);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bendli01', NULL, NULL, 'Lin', 'Bend', NULL, 'John Linthwaite', NULL, '70', '165', 'L', '11962', '13720', 'bendli01', '1942', '1942', NULL, NULL, 'C', '1922', '12', '20', 'Canada', 'MB', 'Poplar Pt.', '1978', '4', '6', 'Canada', 'MB', 'Winnipeg', 415);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('benedcl01', NULL, 'benedcl01h', 'Clint', 'Benedict', NULL, 'Clinton Stephen', 'Praying Bennie', '72', '165', 'L', 'P196502', '317', 'benedcl01', '1917', '1929', NULL, NULL, 'G', '1892', '9', '26', 'Canada', 'ON', 'Ottawa', '1976', '11', '12', 'Canada', 'ON', 'Ottawa', 416);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('benne01', NULL, NULL, NULL, 'Bennett', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 'D', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 417);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bennead01', NULL, NULL, 'Adam', 'Bennett', NULL, 'Adam', NULL, '76', '206', 'R', '10090', '320', 'bennead01', '1991', '1993', NULL, NULL, 'D', '1971', '3', '30', 'Canada', 'ON', 'Georgetown', NULL, NULL, NULL, NULL, NULL, NULL, 418);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bennebi01', NULL, NULL, 'Bill', 'Bennett', NULL, 'William', NULL, '77', '235', 'L', '11963', '6506', 'bennebi01', '1978', '1979', NULL, NULL, 'L', '1953', '5', '31', 'USA', 'RI', 'Warwick', NULL, NULL, NULL, NULL, NULL, NULL, 419);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bennecu01', NULL, NULL, 'Curt', 'Bennett', NULL, 'Curtis Alexander', 'The Professor', '75', '195', 'L', '11964', '322', 'bennecu01', '1970', '1979', NULL, NULL, 'L', '1948', '3', '27', 'Canada', 'SK', 'Regina', NULL, NULL, NULL, NULL, NULL, NULL, 420);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bennefr01', NULL, NULL, 'Frank', 'Bennett', NULL, 'Franklin', NULL, '71', '182', 'R', '11965', '14579', 'bennefr01', '1943', '1943', NULL, NULL, 'L', '1922', '3', '4', 'Canada', 'ON', 'Toronto', NULL, NULL, NULL, NULL, NULL, NULL, 421);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('benneha01', NULL, NULL, 'Harvey', 'Bennett', NULL, 'Harvey A. (Sr.)', NULL, '72', '175', 'L', '18430', '12856', 'benneha01', '1944', '1944', NULL, NULL, 'G', '1925', '7', '23', 'Canada', 'SK', 'Edington', '2004', '11', '21', NULL, NULL, NULL, 422);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('benneha02', NULL, NULL, 'Harvey', 'Bennett', NULL, 'Harvey A. (Jr.)', NULL, '76', '215', 'L', '11966', '323', 'benneha02', '1974', '1978', NULL, NULL, 'C', '1952', '8', '9', 'USA', 'RI', 'Cranston', NULL, NULL, NULL, NULL, NULL, NULL, 423);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bennejo01', NULL, NULL, 'John', 'Bennett', NULL, 'John', NULL, '73', '175', 'R', NULL, '11723', 'bennejo01', NULL, NULL, '1972', '1972', 'L', '1950', '1', '19', 'USA', 'RI', 'Cranston', NULL, NULL, NULL, NULL, NULL, NULL, 424);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bennema01', NULL, NULL, 'Max', 'Bennett', NULL, 'Maxwell', 'Maxie', '66', '157', 'R', '11967', '16091', 'bennema01', '1935', '1935', NULL, NULL, 'R', '1912', '11', '4', 'Canada', 'ON', 'Cobalt', '1972', '1', '5', NULL, NULL, NULL, 425);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('benneri01', NULL, NULL, 'Rick', 'Bennett', NULL, 'Eric John', NULL, '76', '215', 'L', '10091', '324', 'benneri01', '1989', '1991', NULL, NULL, 'L', '1967', '7', '24', 'USA', 'MA', 'Springfield', NULL, NULL, NULL, NULL, NULL, NULL, 426);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bennewe01', NULL, NULL, 'Wendell', 'Bennett', NULL, 'Wendell James', NULL, '74', '180', 'R', NULL, '8363', 'bennewe01', NULL, NULL, '1974', '1974', 'D', '1950', '3', '24', 'Canada', 'SK', 'Loon Lake', NULL, NULL, NULL, NULL, NULL, NULL, 427);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bennibr01', NULL, NULL, 'Brian', 'Benning', NULL, 'Brian Anthony', NULL, '72', '195', 'L', '10092', '325', 'bennibr01', '1984', '1994', NULL, NULL, 'D', '1966', '6', '10', 'Canada', 'AB', 'Edmonton', NULL, NULL, NULL, NULL, NULL, NULL, 428);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('benniji01', NULL, NULL, 'Jim', 'Benning', NULL, 'James Elmer', 'Benji', '72', '180', 'L', '10093', '326', 'benniji01', '1981', '1989', NULL, NULL, 'D', '1963', '4', '29', 'Canada', 'AB', 'Edmonton', NULL, NULL, NULL, NULL, NULL, NULL, 429);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bennja01', NULL, NULL, 'Jamie', 'Benn', NULL, NULL, NULL, '74', '185', 'L', NULL, '102290', 'bennja01', '2009', '2011', NULL, NULL, 'L', '1989', '7', '18', 'Canada', 'BC', 'Victoria', NULL, NULL, NULL, NULL, NULL, NULL, 430);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bennjo01', NULL, NULL, 'Jordie', 'Benn', NULL, NULL, NULL, '73', '200', NULL, NULL, NULL, 'bennjo01', '2011', '2011', NULL, NULL, 'D', '1987', '7', '26', NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 431);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('benoian01', NULL, NULL, 'Andre', 'Benoit', NULL, NULL, NULL, '71', '185', NULL, NULL, NULL, 'benoian01', '2010', '2010', NULL, NULL, 'D', '1984', '6', '6', 'Canada', 'ON', 'St. Albert', NULL, NULL, NULL, NULL, NULL, NULL, 432);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('benoijo01', NULL, NULL, 'Joe', 'Benoit', NULL, 'Joseph', NULL, '70', '160', 'R', '11968', '13339', 'benoijo01', '1940', '1946', NULL, NULL, 'R', '1916', '2', '27', 'Canada', 'AB', 'St. Albert', '1981', '10', '19', NULL, NULL, NULL, 433);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bensobi01', NULL, NULL, 'Bill', 'Benson', NULL, 'William Lloyd', NULL, '71', '165', 'L', '11969', '14166', 'bensobi01', '1940', '1941', NULL, NULL, 'C', '1920', '7', '29', 'Canada', 'MB', 'Winnipeg', NULL, NULL, NULL, NULL, NULL, NULL, 434);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bensobo01', NULL, NULL, 'Bobby', 'Benson', NULL, 'Robert John', NULL, '66', '135', 'L', '11970', '24562', 'bensobo01', '1924', '1924', NULL, NULL, 'D', '1894', '5', '18', 'Canada', 'MB', 'Winnipeg', '1965', '9', '7', NULL, NULL, NULL, 435);
