CREATE TABLE `genre` (`id` BIGINT NOT NULL, `genre_name` TEXT, PRIMARY KEY (`id`));
CREATE TABLE `game` (`id` BIGINT NOT NULL, `genre_id` BIGINT, `game_name` TEXT, PRIMARY KEY (`id`));
CREATE TABLE `platform` (`id` BIGINT NOT NULL, `platform_name` TEXT, PRIMARY KEY (`id`));
CREATE TABLE `publisher` (`id` BIGINT NOT NULL, `publisher_name` TEXT, PRIMARY KEY (`id`));
CREATE TABLE `game_publisher` (`id` BIGINT NOT NULL, `game_id` BIGINT, `publisher_id` BIGINT, PRIMARY KEY (`id`));
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10862, 4, 'Wii Party');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10885, 9, 'Wing Arms');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10902, 11, 'Winning Post 7 2010');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10914, 11, 'Winter Sports 2011');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10915, 11, 'Winter Sports 2: The Next Challenge');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10918, 11, 'Winter Stars');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10920, 2, 'Winx Club: Mission Enchantix');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10930, 7, 'WipEout Fusion');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10932, 7, 'WipEout Pulse');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10936, 4, 'Wipeout: The Game');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10945, 8, 'Wizardry: Tale of the Forsaken Land');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10950, 9, 'Wolfenstein: The New Order');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10951, 1, 'Wolfenstein: The Old Blood');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10955, 10, 'Wonder Project J: Kikai no Shonen Pino');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10964, 11, 'World Championship Athletics');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10974, 11, 'World Championship Rugby');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10975, 4, 'World Championship Spelling');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (10998, 8, 'World of Warcraft: Mists of Pandaria');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11007, 11, 'World Series Baseball 2K3');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11018, 11, 'World Soccer Winning Eleven 6 International');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11041, 9, 'World War II Combat: Road To Berlin');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11059, 12, 'Worms: Battle Islands');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11060, 12, 'Worms: Open Warfare');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11062, 12, 'Worms: Ultimate Mayhem');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11079, 3, 'Wu-Tang: Shaolin Style');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11080, 3, 'WWE ''12');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11101, 3, 'WWE WrestleMania 21');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11103, 3, 'WWE Wrestlemania XIX');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11109, 3, 'WWF SmackDown! 2: Know Your Role');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11112, 3, 'WWF WrestleMania 2000');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11115, 10, 'X Rebirth');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11133, 4, 'X3: Terran War Pack');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11134, 2, 'XBLAZE Code: Embryo');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11148, 8, 'Xenosaga I·II');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11158, 7, 'XS Airboat Racing');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11175, 4, 'Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11192, 8, 'Yokai Watch');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11222, 8, 'Ys VIII: Lacrimosa of Dana');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11227, 1, 'Yu Yu Hakusho Ghost Files: Spirit Detective');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11240, 4, 'Yu-Gi-Oh! Destiny Board Traveler');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11244, 4, 'Yu-Gi-Oh! Dungeon Dice Monsters');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11273, 4, 'Yu-Gi-Oh! Zexal World Duel Carnival');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11298, 2, 'Zelda II: The Adventure of Link');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11334, 1, 'ZombiU');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11343, 12, 'Zoo Tycoon');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11345, 12, 'Zoo Tycoon 2');
INSERT INTO `game` (`id`, `genre_id`, `game_name`) VALUES (11351, 4, 'Zoobles! Spring to Life!');
