CREATE TABLE `runs` (`run_at` TEXT, `max_rowid` BIGINT, `reviews_added` BIGINT, `rowid` BIGINT NOT NULL, PRIMARY KEY (`rowid`));
CREATE TABLE `podcasts` (`podcast_id` VARCHAR(100) NOT NULL, `itunes_id` BIGINT, `slug` TEXT, `itunes_url` TEXT, `title` TEXT, PRIMARY KEY (`podcast_id`));
CREATE TABLE `reviews` (`podcast_id` TEXT, `title` TEXT, `content` TEXT, `rating` BIGINT, `author_id` TEXT, `created_at` TEXT, `rowid` BIGINT NOT NULL, PRIMARY KEY (`rowid`));
CREATE TABLE `categories` (`podcast_id` VARCHAR(100) NOT NULL, `category` VARCHAR(100) NOT NULL, PRIMARY KEY (`podcast_id`,`category`));
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ddd6bd999f20dda62b9354db12ccd4c3', 484973315, 'classical-minutes-musical-skills-motivation-tips-insights', 'https://podcasts.apple.com/us/podcast/classical-minutes-musical-skills-motivation-tips-insights/id484973315', 'Classical Minutes: Musical Skills and Motivation | Tips and Insights | Instrumental Coaching | Onlin...');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c4d0efa13ec8500c3d8ddbcde7824867', 413928903, 'tech-tutorials', 'https://podcasts.apple.com/us/podcast/tech-tutorials/id413928903', 'Tech Tutorials');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a43a029cd97063fc845c120390fa6acd', 1432688023, 'hands-off-ceo', 'https://podcasts.apple.com/us/podcast/hands-off-ceo/id1432688023', 'Hands-Off CEO');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ebb5081d55c44a6099c686efa9c3aeb4', 268984948, 'castle-christian-church', 'https://podcasts.apple.com/us/podcast/castle-christian-church/id268984948', 'Castle Christian Church');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a458bafe2f3d20a0e755a59c531fe021', 360689626, 'play-f%C3%BAtbol', 'https://podcasts.apple.com/us/podcast/play-f%C3%BAtbol/id360689626', 'Play Fútbol');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d53fbf079f96365293984f603b4159eb', 1451813556, 'creative-cravings', 'https://podcasts.apple.com/us/podcast/creative-cravings/id1451813556', 'Creative Cravings');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ea30786bd8ecf0a86a509569f941eaf6', 1447714724, 'two-lads-talking', 'https://podcasts.apple.com/us/podcast/two-lads-talking/id1447714724', 'Two Lads Talking');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d1d4d75fe1dd4d93c7840b7a296987db', 1456986602, 'rip-through-it', 'https://podcasts.apple.com/us/podcast/rip-through-it/id1456986602', 'Rip Through It');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('bf14af3397b264f29043fcd0544fa770', 1523733791, 'dark-night-of-the-podcast', 'https://podcasts.apple.com/us/podcast/dark-night-of-the-podcast/id1523733791', 'Dark Night of the Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c10fb696a05df4274ed86f3030b67874', 1537455015, 'recently-played', 'https://podcasts.apple.com/us/podcast/recently-played/id1537455015', 'Recently Played');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c7905ce3115c9ab8c2a047ee2b3d7b5c', 1393057055, 'bonfire-babes', 'https://podcasts.apple.com/us/podcast/bonfire-babes/id1393057055', 'Bonfire Babes');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d20a0374a1e0b2339a55eaca8f15ad5f', 1500491425, 'by-the-cover', 'https://podcasts.apple.com/us/podcast/by-the-cover/id1500491425', 'By The Cover');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('bc910e7ac7aea22026808abf9967cd72', 1551676504, 'penny-forward', 'https://podcasts.apple.com/us/podcast/penny-forward/id1551676504', 'Penny Forward');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('fd430be2ff21fd292f9a7884fd4ae30c', 1496681548, 'whats-the-wager', 'https://podcasts.apple.com/us/podcast/whats-the-wager/id1496681548', 'What''s the Wager?');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a120b8406c79a0e342018e394c9736cf', 1417407697, 'a-cup-podcast', 'https://podcasts.apple.com/us/podcast/a-cup-podcast/id1417407697', 'A-Cup Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e3269f52c11389f7c857b0e5052bd810', 1507593270, 'teens-talk-politics', 'https://podcasts.apple.com/us/podcast/teens-talk-politics/id1507593270', 'Teens Talk Politics');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e3830457f4b9b6e52cb40d10d418e9c9', 1524727806, '1049-park-avenue-an-odd-couple-podcast', 'https://podcasts.apple.com/us/podcast/1049-park-avenue-an-odd-couple-podcast/id1524727806', '1049 Park Avenue: An Odd Couple Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d26648816d4101482f905d0b4b56c66d', 1543436243, 'beyond-the-balance-sheet-podcast', 'https://podcasts.apple.com/us/podcast/beyond-the-balance-sheet-podcast/id1543436243', 'Beyond The Balance Sheet Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a039c7f00cc64016acec30cfa368d74f', 1493208482, 'social-stir', 'https://podcasts.apple.com/us/podcast/social-stir/id1493208482', 'Social Stir');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b68a10cd358102647d40c0e442a81f8e', 686995855, 'random-alien-brain-droppings', 'https://podcasts.apple.com/us/podcast/random-alien-brain-droppings/id686995855', 'Random Alien Brain Droppings');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f21def0bee2461b7336555aeb25cffc8', 1532857500, 'pod-liver-oil', 'https://podcasts.apple.com/us/podcast/pod-liver-oil/id1532857500', 'Pod Liver Oil');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d6bc00cc8f37d5f7fb078eee57654904', 1233791897, 'introverted-with-michelle-carey', 'https://podcasts.apple.com/us/podcast/introverted-with-michelle-carey/id1233791897', 'Introverted with Michelle Carey');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('eb4268ae1a600d936d17a23ab653a77b', 1522209572, 'disconnected', 'https://podcasts.apple.com/us/podcast/disconnected/id1522209572', 'Disconnected');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d17d7c0faa69dfa296200cd1ea22c2cc', 1406108333, 'straight-off-the-top-of-my-headlines', 'https://podcasts.apple.com/us/podcast/straight-off-the-top-of-my-headlines/id1406108333', 'Straight Off The Top Of My Headlines');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ff4d3a38f5fcd422b608e314843459b8', 1259037182, 'tribelife', 'https://podcasts.apple.com/us/podcast/tribelife/id1259037182', 'TRIBELIFE');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a0dd92ddee57fbf7cbb854d3e442dfa3', 1531419807, 'fathers-know-best-podcast', 'https://podcasts.apple.com/us/podcast/fathers-know-best-podcast/id1531419807', 'Fathers Know Best Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d6d2a9ea6a10ac3826b38844f50d08ee', 1231440251, 'brits-in-the-end-zone', 'https://podcasts.apple.com/us/podcast/brits-in-the-end-zone/id1231440251', 'Brits in the End Zone');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('fa5742fd6640602f1ceedb29e4c8c90d', 1185239396, 'its-a-state-of-mind', 'https://podcasts.apple.com/us/podcast/its-a-state-of-mind/id1185239396', 'It''s A State Of Mind');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d916614f697c38a134a90ffb683c6e27', 1355943500, 'daily-diamonds', 'https://podcasts.apple.com/us/podcast/daily-diamonds/id1355943500', 'Daily Diamonds');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d5d562b982488b4793cad189a7fcc3b1', 1533752013, 'variations-on-a-theme', 'https://podcasts.apple.com/us/podcast/variations-on-a-theme/id1533752013', 'Variations on a Theme');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f477078c619fcadf2035e75ac810d406', 1337408236, 'cardinals-insider', 'https://podcasts.apple.com/us/podcast/cardinals-insider/id1337408236', 'Cardinals Insider');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('be7fdcba7f4a788e8df912ebc585380f', 1171474156, 'entrepreneur-wrap', 'https://podcasts.apple.com/us/podcast/entrepreneur-wrap/id1171474156', 'Entrepreneur Wrap');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a064c2b97c5ad92a5430f3882c153215', 1190405102, 'gin-and-cake', 'https://podcasts.apple.com/us/podcast/gin-and-cake/id1190405102', 'Gin and Cake');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f0453b3682b9aa266797bd33b1ed1989', 323413745, 'editorial-podcast-el-universal', 'https://podcasts.apple.com/us/podcast/editorial-podcast-el-universal/id323413745', 'Editorial - Podcast El Universal');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f429f47b47df7dfdf0e129619660b973', 1209792818, 'how-to-save-the-world', 'https://podcasts.apple.com/us/podcast/how-to-save-the-world/id1209792818', 'How to Save the World');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a0aef1a263f5170ada9a6c645a79009e', 1584305232, 'the-tony-doe-podcast', 'https://podcasts.apple.com/us/podcast/the-tony-doe-podcast/id1584305232', 'The Tony Doe Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('fbef075ebbdda17f44b6af054c6b8a75', 1482728442, 'tales-from-stage-13', 'https://podcasts.apple.com/us/podcast/tales-from-stage-13/id1482728442', 'Tales From Stage 13');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c442ab6b7125cdd64c8b643109f905f0', 1504177219, 'theoretical-night-out', 'https://podcasts.apple.com/us/podcast/theoretical-night-out/id1504177219', 'Theoretical Night Out');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ee853c9202ebaffa97233fe121b6374b', 1439836108, 'so-you-think-youre-intuitive-podcast', 'https://podcasts.apple.com/us/podcast/so-you-think-youre-intuitive-podcast/id1439836108', 'So You Think You''re Intuitive Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('bb2c4bc0ec75707db3a6fcd54767ee14', 1476096152, 'salad-with-a-side-of-fries', 'https://podcasts.apple.com/us/podcast/salad-with-a-side-of-fries/id1476096152', 'Salad With a Side of Fries');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a6bd5696fb02b8bce409ce23b6e6910d', 1445452432, 'john-whitmer-show', 'https://podcasts.apple.com/us/podcast/john-whitmer-show/id1445452432', 'John Whitmer Show');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f41b70258b4bdfe2c07e28eb22e6d684', 1481360025, 'down-set-mic', 'https://podcasts.apple.com/us/podcast/down-set-mic/id1481360025', 'Down Set Mic!');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e93e5f3215da5f596e875cd0128711f9', 1328101542, 'takeaways-podcast-about-learning-from-wisdom-others', 'https://podcasts.apple.com/us/podcast/takeaways-podcast-about-learning-from-wisdom-others/id1328101542', 'Takeaways – A podcast about learning from the wisdom of others');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b3f65e020009307400557f29351df358', 1366330298, 'yourspanishguide', 'https://podcasts.apple.com/us/podcast/yourspanishguide/id1366330298', 'Yourspanishguide');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a3637211a593a5b0cefff44d234f3542', 1513418516, 'creatives-offscript', 'https://podcasts.apple.com/us/podcast/creatives-offscript/id1513418516', 'Creatives Offscript');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ba21cc9b59cbe3289747141e343b8ce3', 1374565732, 'theodyssey-podcast', 'https://podcasts.apple.com/us/podcast/theodyssey-podcast/id1374565732', 'Theodyssey Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('bb9f49f0c3c005025155faa54fcdada8', 1493186464, 'good-grief-the-painful-loss-of-my-mother', 'https://podcasts.apple.com/us/podcast/good-grief-the-painful-loss-of-my-mother/id1493186464', 'Good Grief: The painful loss of my mother');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e00a9df8ee5e5ecc8d136e9e493a23f5', 250914374, 'house-music-at-its-best', 'https://podcasts.apple.com/us/podcast/house-music-at-its-best/id250914374', 'House music at it''s best!!!');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b4a113a836f8b212ef54dd0122b7e998', 1265669519, 'awe-stories', 'https://podcasts.apple.com/us/podcast/awe-stories/id1265669519', 'Awe Stories');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c9601b072e4dacff89cc46635ccc78d5', 1568115546, 'oculi-auribus', 'https://podcasts.apple.com/us/podcast/oculi-auribus/id1568115546', 'Oculi Auribus');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('dfa98c47afab2c238ed81ffc7e973a68', 1551739325, 'squatch-ranger-files', 'https://podcasts.apple.com/us/podcast/squatch-ranger-files/id1551739325', 'Squatch Ranger Files');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('dca760c950f9e0fe1ca9141b54cb868d', 1223780793, 'die-sache-ist-die', 'https://podcasts.apple.com/us/podcast/die-sache-ist-die/id1223780793', 'Die Sache ist die');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('dd7f2dea8b8bcc870baf92f985d892ed', 1473865169, 'gamerloop-radio', 'https://podcasts.apple.com/us/podcast/gamerloop-radio/id1473865169', 'GamerLoop Radio');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f2c04c4ed784fd905035866cf02294da', 1549628863, 'extracurricular-activities', 'https://podcasts.apple.com/us/podcast/extracurricular-activities/id1549628863', 'Extracurricular Activities');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('cda010527033288e62ec38141bcc2d48', 1486252197, 'full-of-baloney-podcast', 'https://podcasts.apple.com/us/podcast/full-of-baloney-podcast/id1486252197', 'Full of Baloney Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c1c881ed441b7001f93630f3184e0b11', 300881944, 'be-the-one-ministries', 'https://podcasts.apple.com/us/podcast/be-the-one-ministries/id300881944', 'Be The One Ministries');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c03ed4edfb6bb0d68dcb4581e0637186', 649424942, 'highlights-from-tom-dunne', 'https://podcasts.apple.com/us/podcast/highlights-from-tom-dunne/id649424942', 'Highlights from Tom Dunne');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b33fd2d3e0fd1e0ec1e6b9c62d9281c2', 1535564064, 'shady-shit', 'https://podcasts.apple.com/us/podcast/shady-shit/id1535564064', 'Shady Shit');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d0b8f9310168ff98954cd7c8f5b67dd5', 605813794, 'all-things-restored', 'https://podcasts.apple.com/us/podcast/all-things-restored/id605813794', 'All Things Restored');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e244eadaf9677cc2920088511809db12', 1527817056, 'mindblowingly-mundane', 'https://podcasts.apple.com/us/podcast/mindblowingly-mundane/id1527817056', 'Mindblowingly Mundane');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('cdd5ea1a82743f8e2cf6ebbc8319718d', 963761475, 'guitcast', 'https://podcasts.apple.com/us/podcast/guitcast/id963761475', 'GuitCast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b741f9a5af9d3d0bd151c53903f34aa9', 1524309390, 'meet-at-delmonicos-the-alienist-podcast', 'https://podcasts.apple.com/us/podcast/meet-at-delmonicos-the-alienist-podcast/id1524309390', 'Meet at Delmonico''s - The Alienist Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b67cd70ab87708235e1c592a35c60bb8', 1437464944, 'uncracked-the-karla-jo-nieland-story', 'https://podcasts.apple.com/us/podcast/uncracked-the-karla-jo-nieland-story/id1437464944', 'Uncracked, the Karla Jo Nieland Story');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ab59ef580c693247db232b8f596b2002', 1445360830, 'synchronized-swim', 'https://podcasts.apple.com/us/podcast/synchronized-swim/id1445360830', 'Synchronized Swim');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c117fbaa26833e61848fd108eb1f76f3', 1579998242, 'she-will-not-fall', 'https://podcasts.apple.com/us/podcast/she-will-not-fall/id1579998242', 'She Will Not Fall');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('bd2557e7982c84ae1f19cdbac44c6af1', 1558736059, 'purpose-pro-podcast', 'https://podcasts.apple.com/us/podcast/purpose-pro-podcast/id1558736059', 'Purpose Pro Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b5b6b133560f29b889e86a2bd55b9a96', 1496708026, 'wafflesmaplesyrup-starfinder-pathfinder-2e-and-other', 'https://podcasts.apple.com/us/podcast/wafflesmaplesyrup-starfinder-pathfinder-2e-and-other/id1496708026', 'WafflesMapleSyrup: Starfinder, Pathfinder 2e, and other TTRPGs');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('db556892777b7a6518a7a5babe30b755', 1305464673, 'new-mom-podcast-how-to-survive-relationships-girl-talk', 'https://podcasts.apple.com/us/podcast/new-mom-podcast-how-to-survive-relationships-girl-talk/id1305464673', 'New Mom Podcast/How to Survive Relationships - Girl Talk');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c363fd066c711041f6f494acf067db4b', 1451251057, 'the-dis-dudes-a-walt-disney-world-podcast', 'https://podcasts.apple.com/us/podcast/the-dis-dudes-a-walt-disney-world-podcast/id1451251057', 'The Dis Dudes | A Walt Disney World Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f902df35f5cc9e961378023e43de0200', 1523287380, 'picture-book-look', 'https://podcasts.apple.com/us/podcast/picture-book-look/id1523287380', 'Picture Book Look');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b49458005d4843ecce1bbc7b81872460', 527850505, 'truth2u-radio', 'https://podcasts.apple.com/us/podcast/truth2u-radio/id527850505', 'TRUTH2U Radio');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e32beb6b4707d841073a06c002ab2846', 1486424214, 'elevate-you-podcast', 'https://podcasts.apple.com/us/podcast/elevate-you-podcast/id1486424214', 'Elevate You Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('db8fb53eaad0f9a2e3475c4245b2a44b', 1490102342, 'graham-goes-ham', 'https://podcasts.apple.com/us/podcast/graham-goes-ham/id1490102342', 'Graham Goes Ham');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b41682dabac4177deacf09c2e4ec1511', 1549909434, 'political-curiosity', 'https://podcasts.apple.com/us/podcast/political-curiosity/id1549909434', 'Political Curiosity');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ceff639299d53f9113e9e37d1c5dc707', 1600129498, 'resinando-y-resonando', 'https://podcasts.apple.com/us/podcast/resinando-y-resonando/id1600129498', 'Resinando y Resonando');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b3cd9ad007556b526069be5d36d515a6', 1589971312, 'shows-with-friends', 'https://podcasts.apple.com/us/podcast/shows-with-friends/id1589971312', 'Shows with Friends');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f634367170d605f431b886ccd09948dc', 1279830817, 'seas-life-for-good', 'https://podcasts.apple.com/us/podcast/seas-life-for-good/id1279830817', 'Seas Life for Good');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a4210a9aeed523b7656b74b18ff26fda', 1534680766, 'mowing-in-the-dark', 'https://podcasts.apple.com/us/podcast/mowing-in-the-dark/id1534680766', 'Mowing In The Dark');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('fa68f10cc0a29ef40d910e241c4cf509', 1176462749, 'indica-music', 'https://podcasts.apple.com/us/podcast/indica-music/id1176462749', 'INDICA MUSIC');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('aa1087713eb21ecf952ad6af901dbd50', 931599914, 'its-not-casablanca', 'https://podcasts.apple.com/us/podcast/its-not-casablanca/id931599914', 'It''s Not Casablanca');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b33f43f6ad5ab517c0997571c99c6aa8', 1227597878, 'two-old-cubers', 'https://podcasts.apple.com/us/podcast/two-old-cubers/id1227597878', 'Two Old Cubers');
